Sessions,Bounce Rate,Page Views,content_length,month,mobile,tablet,(direct),goog,nkedin,t.co,spain,united states,log_Avg_Time_Page
1.0,1.0,1.0,2331,11,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5581,5,0,0,0,0,0,0,0,0,3.295836866004329
1.0,0.0,1.0,10705,12,1,0,0,0,0,1,0,0,2.4849066497880004
7.0,0.8571,9.0,12373,7,1,0,0,1,0,0,0,1,6.3835066348840055
1.0,0.0,2.0,3046,1,0,0,1,0,0,0,0,0,3.9512437185814275
1.0,0.0,1.0,2519,8,0,0,0,1,0,0,0,0,2.772588722239781
1.0,1.0,1.0,3372,9,0,0,0,1,0,0,0,0,2.302585092994046
4.0,1.0,4.0,3811,7,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,3477,1,0,0,0,0,0,0,1,0,2.302585092994046
4.0,1.0,4.0,10375,3,1,0,0,0,0,0,0,0,2.302585092994046
6.0,0.5,7.0,27307,8,1,0,1,0,0,0,0,0,5.978885764901122
1.0,1.0,1.0,5581,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,11303,1,0,0,0,1,0,0,0,0,5.529429087511423
2.0,1.0,2.0,6335,11,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6532,11,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,11303,1,0,0,0,0,0,0,0,0,2.302585092994046
2.0,0.5,2.0,4326,10,0,0,0,1,0,0,0,0,3.58351893845611
4.0,1.0,4.0,12373,7,1,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3799,11,1,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,2.0,7393,9,1,0,0,1,0,0,0,0,4.1588830833596715
0.0,0.0,1.0,3919,7,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,2514,10,0,0,0,0,0,0,1,0,2.302585092994046
5.0,1.0,5.0,5581,5,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,2.0,4936,11,0,0,0,0,0,0,0,0,4.74493212836325
1.0,1.0,1.0,21233,3,0,1,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3477,1,1,0,0,0,0,0,1,0,2.302585092994046
0.0,0.0,1.0,3779,6,0,0,1,0,0,0,0,0,2.70805020110221
0.0,0.0,2.0,2519,8,0,0,0,0,0,0,0,0,3.1354942159291497
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0,4.564348191467836
0.0,0.0,2.0,5902,9,0,0,0,1,0,0,0,0,3.6109179126442243
1.0,1.0,1.0,7954,10,0,0,0,1,0,0,0,0,2.302585092994046
4.0,1.0,4.0,3470,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3470,10,0,0,0,1,0,0,0,0,2.302585092994046
7.0,1.0,9.0,2514,10,1,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,3046,1,1,0,0,1,0,0,0,0,2.302585092994046
5.0,1.0,5.0,2508,3,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3811,7,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4010,10,0,0,1,0,0,0,0,1,2.302585092994046
3.0,1.0,3.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,3.0,5902,9,0,0,0,0,0,0,1,0,3.044522437723423
1.0,1.0,1.0,5902,9,0,0,0,0,1,0,0,0,2.302585092994046
6.0,0.6667000000000001,7.0,27307,8,1,0,1,0,0,0,0,0,6.248042874508429
2.0,0.5,5.0,3470,10,0,0,1,0,0,0,0,0,6.813444599510896
1.0,1.0,1.0,3372,9,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6261,2,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,966,3,0,0,0,1,0,0,0,0,4.465908118654584
1.0,1.0,1.0,6335,11,0,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,1.0,4936,11,0,0,0,1,0,0,0,0,2.833213344056216
0.0,0.0,1.0,6335,11,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4010,10,0,0,1,0,0,0,0,0,2.3978952727983707
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3968,8,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3477,1,1,0,0,0,0,0,0,1,2.302585092994046
0.0,0.0,2.0,6335,11,0,0,1,0,0,0,0,0,3.7376696182833684
4.0,1.0,5.0,9307,5,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6537,9,0,0,0,1,0,0,0,0,3.4339872044851463
0.0,0.0,1.0,4815,9,0,0,0,1,0,0,0,0,5.54907608489522
2.0,1.0,2.0,4732,7,0,0,0,1,0,0,0,1,2.302585092994046
1.0,0.0,1.0,5876,3,0,0,0,1,0,0,0,1,3.2188758248682006
1.0,1.0,1.0,6995,9,0,0,1,0,0,0,0,0,2.302585092994046
8.0,0.875,9.0,21233,3,0,0,1,0,0,0,0,0,3.1780538303479458
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
4.0,1.0,4.0,12373,7,0,0,0,0,1,0,0,0,2.302585092994046
1.0,1.0,1.0,2338,3,0,0,0,1,0,0,0,0,2.302585092994046
4.0,0.75,5.0,3799,11,1,0,0,1,0,0,0,0,4.477336814478207
1.0,1.0,1.0,9842,6,0,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,21233,3,0,1,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,11303,1,0,0,1,0,0,0,1,0,2.833213344056216
1.0,1.0,2.0,2514,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9447,3,0,0,1,0,0,0,0,0,2.302585092994046
12.0,1.0,15.0,6981,3,1,0,0,0,0,1,1,0,2.772588722239781
0.0,0.0,1.0,3566,3,0,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,3.0,4732,7,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6995,9,0,0,1,0,0,0,0,0,2.3978952727983707
0.0,0.0,1.0,15478,1,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2353,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,4463,2,0,0,0,0,0,0,1,0,7.268920128193722
3.0,0.3333,16.0,10575,3,0,0,0,1,0,0,1,0,4.770684624465665
2.0,1.0,2.0,4732,7,1,0,0,1,0,0,0,1,2.302585092994046
1.0,1.0,1.0,7589,8,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9307,5,0,0,0,1,0,0,0,0,2.302585092994046
8.0,0.875,9.0,12373,7,0,1,0,1,0,0,0,0,7.448333860897476
1.0,0.0,2.0,3054,1,0,0,0,1,0,0,0,0,5.1298987149230735
0.0,0.0,1.0,10139,9,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,3.0,6537,9,1,0,0,0,0,1,0,0,6.775366090936392
1.0,1.0,1.0,6335,11,1,0,0,0,0,1,0,0,2.302585092994046
1.0,0.0,1.0,3903,10,0,0,0,0,0,0,0,0,6.135564891081739
2.0,1.0,2.0,12373,7,1,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,6981,3,0,0,0,0,0,0,1,0,2.302585092994046
5.0,0.0,6.0,7007,12,0,0,1,0,0,0,0,0,2.6390573296152584
9.0,0.6667000000000001,16.0,2761,2,0,0,0,1,0,0,0,0,3.9318256327243257
3.0,1.0,3.0,12373,7,0,1,0,0,0,1,0,0,2.302585092994046
3.0,0.3333,3.0,10139,9,0,0,0,0,0,0,0,0,3.4965075614664802
0.0,0.0,2.0,6445,6,0,0,1,0,0,0,1,0,3.044522437723423
2.0,1.0,2.0,3094,5,0,0,1,0,0,0,0,0,2.302585092994046
2.0,0.5,8.0,4463,2,0,0,0,0,1,0,0,0,6.411818267709897
17.0,0.8824,19.0,15478,1,1,0,0,0,1,0,1,0,5.236441962829949
0.0,0.0,7.0,2519,8,1,0,0,1,0,0,0,1,4.430816798843313
1.0,1.0,1.0,16459,9,1,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,5546,7,0,0,0,0,0,0,1,0,2.302585092994046
1.0,0.0,2.0,3046,1,1,0,1,0,0,0,0,0,6.5638555265321274
2.0,0.5,2.0,10139,9,0,0,0,0,0,0,1,0,7.388327859577107
1.0,0.0,1.0,5078,7,1,0,0,0,0,1,0,0,2.9444389791664403
4.0,0.75,5.0,3862,5,0,0,0,1,0,0,0,0,5.356586274672012
4.0,0.75,7.0,4936,11,0,0,0,0,0,0,1,0,3.4657359027997265
1.0,1.0,1.0,3094,5,0,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,9307,5,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1333,10,0,0,0,0,0,0,0,1,2.302585092994046
6.0,1.0,17.0,12373,7,0,0,0,0,0,1,1,0,6.270988431858299
1.0,1.0,1.0,2508,3,1,0,0,1,0,0,0,0,2.302585092994046
6.0,0.6667000000000001,7.0,3052,5,0,0,0,1,0,0,0,0,5.278114659230517
1.0,1.0,1.0,4936,11,1,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,2.0,6335,11,0,0,0,0,0,0,0,1,2.6390573296152584
1.0,1.0,3.0,3566,3,0,0,0,1,0,0,1,0,5.337538079701318
1.0,1.0,1.0,3903,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,5902,9,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,2514,10,1,0,0,0,0,1,0,0,2.302585092994046
9.0,0.8889,17.0,6537,9,0,0,0,1,0,0,1,0,4.060443010546419
1.0,1.0,1.0,3046,1,1,0,0,0,0,1,0,1,2.302585092994046
3.0,1.0,3.0,3477,1,1,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4463,2,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4603,12,0,0,0,1,0,0,0,0,6.133398042996649
1.0,1.0,2.0,10139,9,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3566,3,0,0,0,1,0,0,0,0,2.302585092994046
3.0,1.0,17.0,5234,10,0,0,0,1,0,0,1,0,4.189654742026425
1.0,1.0,1.0,5581,5,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3811,7,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5234,10,1,0,0,1,0,0,0,0,2.9444389791664403
4.0,0.5,4.0,4326,10,0,0,0,1,0,0,1,0,6.028278520230698
1.0,0.0,3.0,15966,6,0,0,0,0,0,0,1,0,3.6888794541139363
1.0,1.0,1.0,4010,10,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,6335,11,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,2514,10,0,0,0,1,0,0,0,0,4.204692619390966
1.0,1.0,1.0,5581,5,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,4.0,9842,6,0,0,0,0,0,0,1,0,6.244166900663736
2.0,0.5,17.0,10681,3,0,0,0,1,0,0,1,0,4.465908118654584
0.0,0.0,1.0,5943,3,0,0,0,0,0,0,0,0,2.4849066497880004
0.0,0.0,1.0,2331,11,0,0,0,1,0,0,1,0,4.174387269895637
1.0,0.0,2.0,5943,3,0,0,0,0,0,0,0,0,4.3694478524670215
1.0,0.0,1.0,5902,9,0,0,0,1,0,0,0,0,4.356708826689592
0.0,0.0,1.0,5902,9,1,0,0,1,0,0,0,0,6.016157159698354
14.0,0.8571,14.0,2761,2,0,0,0,0,0,1,1,0,3.4011973816621555
2.0,1.0,2.0,27307,8,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3968,8,1,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,4822,4,1,0,0,0,0,1,1,0,2.302585092994046
1.0,1.0,1.0,3799,11,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,12373,7,1,0,0,1,0,0,0,0,6.156978985585555
0.0,0.0,4.0,3744,1,0,0,0,0,0,0,1,0,4.189654742026425
0.0,0.0,3.0,1183,6,0,0,0,0,0,0,1,0,6.214608098422191
0.0,0.0,1.0,1813,4,0,0,0,0,1,0,1,0,2.302585092994046
4.0,1.0,4.0,27307,8,1,0,0,0,0,0,0,0,2.302585092994046
2.0,0.0,3.0,10139,9,0,0,0,1,0,0,0,0,2.9444389791664403
0.0,0.0,1.0,16459,9,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4732,7,0,0,0,0,0,0,1,0,2.302585092994046
5.0,1.0,5.0,4603,12,0,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,2.0,2514,10,0,0,0,1,0,0,0,0,4.07753744390572
1.0,1.0,1.0,5902,9,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4603,12,0,0,0,0,0,0,0,0,6.257667587882639
4.0,0.75,5.0,2514,10,1,0,0,0,1,0,0,0,5.288267030694535
87.0,0.8966,105.0,6532,11,1,0,1,0,0,0,1,0,5.723585101952381
2.0,1.0,2.0,4463,2,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,1183,6,0,1,0,0,1,0,1,0,3.1354942159291497
1.0,1.0,1.0,11303,1,0,0,1,0,0,0,0,1,2.302585092994046
2.0,1.0,2.0,3903,10,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,966,3,0,0,0,1,0,0,0,0,2.302585092994046
13.0,0.8462000000000001,15.0,21233,3,1,0,0,1,0,0,0,0,5.0689042022202315
0.0,0.0,3.0,6537,9,0,1,1,0,0,0,1,0,2.5649493574615367
2.0,1.0,2.0,12373,7,0,0,0,0,0,1,0,0,2.302585092994046
2.0,1.0,2.0,2508,3,0,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,2967,10,0,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,1291,9,0,0,0,0,0,1,0,0,2.302585092994046
3.0,0.0,7.0,1183,6,1,0,0,0,0,1,0,1,3.332204510175204
2.0,0.5,11.0,4658,12,0,0,0,1,0,0,1,0,6.066108090103747
0.0,0.0,1.0,2514,10,0,0,0,1,0,0,0,0,2.302585092994046
3.0,0.6667000000000001,5.0,15478,1,0,1,1,0,0,0,1,0,6.028278520230698
19.0,0.8946999999999999,66.0,6532,11,0,0,0,1,0,0,1,0,5.442417710521793
18.0,0.8332999999999999,21.0,4010,10,0,0,0,1,0,0,0,1,4.990432586778736
3.0,0.6667000000000001,4.0,3919,7,1,0,0,1,0,0,0,0,4.30406509320417
2.0,0.0,2.0,9307,5,0,0,0,0,1,0,0,0,3.5263605246161616
1.0,1.0,1.0,6537,9,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10681,3,0,0,0,0,1,0,0,0,2.302585092994046
9.0,0.7778,9.0,4010,10,0,0,0,1,0,0,0,0,5.733341276897746
1.0,1.0,1.0,7954,10,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6335,11,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4326,10,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,6537,9,1,0,0,0,0,1,0,0,2.302585092994046
2.0,1.0,2.0,2508,3,0,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,3968,8,1,0,0,0,0,0,0,0,5.3612921657094255
0.0,0.0,1.0,2915,1,1,0,0,1,0,0,0,0,2.302585092994046
5.0,0.6,8.0,4463,2,0,0,0,1,0,0,0,0,5.153291594497779
8.0,0.625,18.0,4603,12,0,0,1,0,0,0,1,0,5.652489180268651
1.0,0.0,2.0,4732,7,1,0,0,0,0,0,0,0,4.605170185988092
0.0,0.0,1.0,5943,3,0,0,0,1,0,0,0,0,3.367295829986474
3.0,1.0,4.0,15966,6,0,0,1,0,0,0,0,1,2.302585092994046
0.0,0.0,1.0,3566,3,0,0,1,0,0,0,0,0,2.995732273553991
1.0,1.0,1.0,6430,9,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9243,4,0,0,0,1,0,0,0,0,2.302585092994046
11.0,0.9091,13.0,3566,3,1,0,1,0,0,0,0,0,6.274762021241939
0.0,0.0,1.0,2338,3,0,0,0,1,0,0,0,0,2.302585092994046
4.0,0.75,9.0,5902,9,0,0,0,0,0,0,1,0,4.174387269895637
1.0,1.0,1.0,3094,5,0,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,15478,1,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,27307,8,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,2761,2,0,0,0,0,0,0,0,0,2.302585092994046
3.0,1.0,3.0,3054,1,0,0,0,1,0,0,1,0,2.302585092994046
0.0,0.0,1.0,4377,12,0,0,0,0,0,1,0,0,2.8903717578961645
0.0,0.0,1.0,2508,3,0,0,0,0,0,0,0,0,3.6635616461296463
0.0,0.0,1.0,4603,12,0,0,0,0,0,0,0,0,2.6390573296152584
1.0,1.0,1.0,5090,2,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3862,5,0,0,0,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,6532,11,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4603,12,0,0,0,0,0,0,1,0,2.302585092994046
42.0,0.9286,43.0,3799,11,0,0,0,1,0,0,0,0,3.295836866004329
1.0,1.0,3.0,2514,10,0,0,0,1,0,0,0,0,3.6888794541139363
4.0,1.0,5.0,9307,5,1,0,0,0,0,1,0,0,2.302585092994046
3.0,1.0,3.0,2508,3,1,0,0,0,0,1,0,0,2.302585092994046
0.0,0.0,1.0,686,12,0,0,0,1,0,0,1,0,2.4849066497880004
1.0,1.0,1.0,2514,10,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,1,0,1,0,0,0,0,0,2.302585092994046
5.0,1.0,5.0,4010,10,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9447,3,0,0,0,0,0,1,0,0,2.302585092994046
1.0,1.0,1.0,1183,6,1,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,3799,11,0,0,1,0,0,0,0,0,2.3978952727983707
0.0,0.0,1.0,9307,5,0,0,0,1,0,0,0,0,5.996452088619021
0.0,0.0,1.0,3811,7,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,5902,9,0,0,0,0,0,0,0,0,2.8903717578961645
0.0,0.0,1.0,3566,3,0,0,0,1,0,0,1,0,2.302585092994046
1.0,1.0,1.0,3046,1,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4658,12,0,0,1,0,0,0,0,0,2.70805020110221
1.0,1.0,1.0,27307,8,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,1,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,5090,2,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3094,5,0,0,1,0,0,0,0,0,2.302585092994046
5.0,0.4,8.0,12373,7,0,0,0,1,0,0,0,0,5.7899601708972535
1.0,1.0,1.0,3477,1,0,0,0,1,0,0,0,1,2.302585092994046
0.0,0.0,1.0,2519,8,0,0,0,1,0,0,0,0,2.302585092994046
33.0,0.7576,43.0,6335,11,1,0,1,0,0,0,0,0,6.159095388491933
1.0,1.0,1.0,12373,7,1,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,3.0,2514,10,0,0,1,0,0,0,0,0,5.8805329864007
0.0,0.0,1.0,2519,8,0,0,0,0,0,0,0,0,3.044522437723423
2.0,1.0,2.0,27307,8,0,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,1,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1333,10,1,0,0,0,0,0,0,1,4.465908118654584
2.0,1.0,2.0,3919,7,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,5056,6,0,0,1,0,0,0,0,1,2.302585092994046
1.0,1.0,1.0,15478,1,0,1,1,0,0,0,0,0,2.302585092994046
2.0,0.5,5.0,4872,5,0,0,0,1,0,0,1,0,2.5649493574615367
4.0,1.0,5.0,4936,11,0,0,1,0,0,0,0,1,2.8903717578961645
0.0,0.0,1.0,3744,1,0,0,0,0,0,0,0,0,2.772588722239781
1.0,1.0,1.0,14374,5,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,1183,4,0,0,0,0,0,0,0,1,2.302585092994046
2.0,1.0,2.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,12465,5,0,0,0,1,0,0,0,0,4.859812404361672
0.0,0.0,2.0,2519,8,0,1,0,0,0,0,1,0,3.044522437723423
1.0,1.0,1.0,2508,3,0,1,0,1,0,0,0,0,2.302585092994046
22.0,0.9091,25.0,6335,11,1,0,1,0,0,0,0,0,3.1780538303479458
1.0,0.0,2.0,2338,3,0,0,0,1,0,0,0,0,6.148468295917647
0.0,0.0,4.0,6532,11,0,0,0,0,0,1,1,0,3.5553480614894135
1.0,1.0,1.0,6981,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,1,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,4936,11,1,0,0,1,0,0,0,0,5.537334267018537
1.0,1.0,1.0,2519,8,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,10375,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,1333,10,0,0,0,0,0,0,0,0,2.8903717578961645
0.0,0.0,1.0,3968,8,0,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,3.0,2519,8,0,0,0,1,0,0,0,0,4.804021044733257
1.0,1.0,1.0,7007,12,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,3779,6,1,0,0,0,1,0,1,0,2.302585092994046
0.0,0.0,1.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,0.0,1.0,4603,12,1,0,0,0,1,0,0,0,3.1354942159291497
1.0,1.0,1.0,3094,5,0,0,0,1,0,0,0,0,2.302585092994046
6.0,1.0,6.0,7589,8,0,0,0,1,0,0,0,1,2.302585092994046
12.0,0.75,20.0,12373,7,0,0,0,1,0,0,0,0,5.123963979403259
23.0,0.4348,56.0,6981,3,0,0,0,1,0,0,1,0,4.7535901911063645
2.0,0.5,3.0,5581,5,0,0,0,1,0,0,0,0,6.013715156042802
1.0,1.0,1.0,2508,3,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,5078,7,1,0,0,1,0,0,0,0,6.9985096422506015
8.0,1.0,8.0,27307,8,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,1813,4,1,0,0,0,1,0,0,0,2.302585092994046
8.0,0.75,8.0,8320,1,0,0,0,1,0,0,0,0,5.3981627015177525
4.0,0.5,4.0,9447,3,1,0,0,0,1,0,0,0,5.768320995793772
1.0,0.0,2.0,4169,12,0,0,0,0,0,0,0,0,5.771441123130016
5.0,1.0,5.0,9307,5,1,0,0,0,0,1,1,0,2.302585092994046
1.0,0.0,2.0,4815,9,0,0,0,1,0,0,0,0,7.298445101508147
1.0,1.0,1.0,5056,6,0,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,6.0,4463,2,0,0,0,1,0,0,1,0,3.7376696182833684
0.0,0.0,1.0,2519,8,1,0,1,0,0,0,0,0,6.269096283706261
1.0,1.0,1.0,9190,4,1,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,0,1,0,0,0,0,2.302585092994046
1.0,1.0,1.0,12373,7,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,12373,7,1,0,0,0,1,0,0,0,2.302585092994046
0.0,0.0,3.0,7007,12,0,0,1,0,0,0,1,0,5.231108616854587
1.0,0.0,1.0,4010,10,1,0,0,1,0,0,0,0,6.490723534502507
1.0,0.0,2.0,2761,2,0,0,0,1,0,0,0,0,3.4011973816621555
1.0,0.0,4.0,4603,12,1,0,0,1,0,0,0,0,7.004881989712859
4.0,1.0,4.0,3862,5,1,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,4936,11,0,1,0,0,1,0,0,1,2.302585092994046
3.0,1.0,3.0,4550,2,0,1,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,21233,3,0,0,1,0,0,0,0,0,2.302585092994046
1.0,0.0,1.0,10375,3,0,0,1,0,0,0,0,0,3.6888794541139363
3.0,1.0,3.0,15966,6,0,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,7007,12,0,0,0,1,0,0,1,0,2.4849066497880004
1.0,0.0,2.0,6430,9,0,0,0,1,0,0,0,0,3.9512437185814275
37.0,0.7297,47.0,10705,12,1,0,0,0,1,0,1,0,5.429345628954441
1.0,1.0,1.0,2508,3,1,0,1,0,0,0,0,0,2.302585092994046
2.0,1.0,2.0,6445,6,0,0,0,1,0,0,0,0,2.302585092994046
2.0,0.5,4.0,27307,8,0,0,0,0,0,0,0,1,6.699500340161678
0.0,0.0,2.0,4377,12,0,0,0,1,0,0,0,0,4.553876891600541
1.0,0.0,2.0,1291,9,1,0,0,1,0,0,0,1,4.477336814478207
2.0,1.0,2.0,27307,8,1,0,0,0,0,0,0,0,2.302585092994046
0.0,0.0,2.0,3744,1,0,0,0,1,0,0,0,0,6.008813185442595
12.0,0.8332999999999999,13.0,3862,5,1,0,0,1,0,0,0,0,5.713732805509369
1.0,1.0,1.0,11303,1,1,0,0,1,0,0,0,1,2.302585092994046
0.0,0.0,3.0,2514,10,0,0,0,1,0,0,0,0,6.212606095751519
0.0,0.0,1.0,3968,8,0,0,1,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,9842,6,0,0,0,1,0,0,1,0,2.302585092994046
1.0,0.0,4.0,4732,7,1,0,0,0,0,0,0,0,5.231108616854587
1.0,0.0,1.0,6335,11,0,0,0,0,0,0,0,0,2.833213344056216
1.0,1.0,1.0,21233,3,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,1.0,2519,8,0,0,0,1,0,0,0,0,2.995732273553991
1.0,0.0,3.0,10575,3,0,0,0,0,0,0,0,1,6.212606095751519
5.0,1.0,7.0,3511,4,0,0,0,0,1,0,1,0,2.302585092994046
0.0,0.0,7.0,1183,6,0,0,0,0,0,0,1,0,3.4657359027997265
0.0,0.0,1.0,4463,2,0,0,0,0,0,0,0,0,2.302585092994046
1.0,1.0,1.0,3862,5,1,0,0,1,0,0,0,0,2.302585092994046
0.0,0.0,2.0,7007,12,0,0,0,0,0,1,0,0,4.110873864173311
1.0,1.0,1.0,2636,12,0,0,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,4603,12,1,0,0,0,0,0,1,0,2.302585092994046
1.0,1.0,1.0,2508,3,0,1,0,1,0,0,0,0,2.302585092994046
2.0,1.0,2.0,6335,11,1,0,1,0,0,0,0,0,2.302585092994046
0.0,0.0,1.0,10575,3,0,0,0,0,0,0,0,0,2.302585092994046
3.0,1.0,3.0,6335,11,1,0,0,0,1,0,0,0,2.302585092994046
